,0,1,2,3,4,5,6,7,8,9
0,1,FC Arsenal (ANG),15,6,5,0,1,14,5,+9
1,2,West Ham United (ANG),13,6,4,1,1,12,6,+6
2,3,Leicester City (ANG),12,6,3,3,0,12,9,+3
3,4,Manchester City (ANG),10,5,3,1,1,7,4,+3
4,5,Manchester United (ANG),10,6,3,1,2,8,7,+1
5,6,West Bromwich Albion (ANG),10,5,3,1,1,3,2,+1
6,7,Crystal Palace (ANG),9,5,3,0,2,6,4,+2
7,8,FC Liverpool (ANG),9,6,2,3,1,6,5,+1
8,9,Stoke City (ANG),9,6,2,3,1,5,5,0
9,10,Tottenham Hotspur (ANG),8,5,2,2,1,9,5,+4
10,11,Everton (ANG),8,5,2,2,1,7,4,+3
11,12,Watford (ANG),8,5,2,2,1,7,6,+1
12,13,Southampton (ANG),7,5,1,4,0,6,4,+2
13,14,Swansea City (GAL),5,5,1,2,2,6,8,-2
14,15,Norwich City (ANG),5,6,1,2,3,9,15,-6
15,16,Chelsea (ANG),4,5,1,1,3,7,12,-5
16,17,Aston Villa (ANG),3,6,1,0,5,7,13,-6
17,18,Bournemouth (ANG),3,6,1,0,5,7,16,-9
18,19,Sunderland (ANG),1,6,0,1,5,6,18,-12
19,20,Newcastle United (ANG),1,5,0,1,4,1,13,-12
