,0,1,2,3,4,5,6,7,8,9
0,1,OGC Nice,23,9,7,2,0,21,6,+15
1,2,Stade Rennais,23,9,7,2,0,14,4,+10
2,3,AS Monaco,22,8,7,1,0,31,6,+25
3,4,Paris SG,21,9,6,3,0,19,3,+16
4,5,Toulouse FC,18,8,6,0,2,17,9,+8
5,6,Olympique de Marseille,18,8,5,3,0,9,1,+8
6,7,En Avant Guingamp,17,8,5,2,1,9,4,+5
7,8,AS Saint-Etienne,16,9,4,4,1,10,5,+5
8,9,Montpellier Herault SC,15,8,4,3,1,12,6,+6
9,10,Olympique Lyonnais,15,8,5,0,3,15,10,+5
10,11,Lille OSC,15,9,5,0,4,12,12,0
11,12,Girondins de Bordeaux,14,9,4,2,3,10,12,-2
12,13,SM Caen,14,8,4,2,2,11,14,-3
13,14,Dijon FCO,13,9,3,4,2,16,12,+4
14,15,Nancy,13,9,4,1,4,11,9,+2
15,16,Bastia SC,13,9,3,4,2,8,6,+2
16,17,SCO Angers,12,8,3,3,2,10,8,+2
17,18,Lorient,10,8,3,1,4,7,13,-6
18,19,FC Nantes Atlantique,9,9,2,3,4,4,13,-9
19,20,FC Metz,8,8,2,2,4,10,22,-12
