,0,1,2,3,4,5,6,7,8,9
0,1,Leicester City (ANG),42,19,12,6,1,35,18,+17
1,2,Manchester United (ANG),41,19,12,5,2,27,9,+18
2,3,FC Arsenal (ANG),40,19,12,4,3,31,11,+20
3,4,Manchester City (ANG),38,19,12,2,5,47,21,+26
4,5,Tottenham Hotspur (ANG),36,19,10,6,3,35,15,+20
5,6,Southampton (ANG),36,19,11,3,5,39,22,+17
6,7,West Ham United (ANG),34,19,9,7,3,34,26,+8
7,8,FC Liverpool (ANG),32,19,8,8,3,33,22,+11
8,9,Swansea City (GAL),30,19,8,6,5,20,20,0
9,10,Newcastle United (ANG),28,19,7,7,5,32,24,+8
10,11,Stoke City (ANG),28,19,8,4,7,22,24,-2
11,12,Sunderland (ANG),24,19,6,6,7,23,20,+3
12,13,Chelsea (ANG),24,19,5,9,5,32,30,+2
13,14,Watford (ANG),24,19,6,6,7,20,19,+1
14,15,Everton (ANG),23,19,6,5,8,35,30,+5
15,16,Norwich City (ANG),23,19,6,5,8,26,30,-4
16,17,West Bromwich Albion (ANG),23,19,6,5,8,20,26,-6
17,18,Crystal Palace (ANG),21,19,6,3,10,19,23,-4
18,19,Bournemouth (ANG),20,19,5,5,9,23,34,-11
19,20,Aston Villa (ANG),11,19,2,5,12,14,35,-21
