,0,1,2,3,4,5,6,7,8,9
0,1,Villarreal CF,4,2,1,1,0,2,0,+2
1,2,Atlético Madrid,4,2,1,1,0,2,1,+1
2,3,FC Séville,3,1,1,0,0,2,1,+1
3,4,FC Barcelone,3,1,1,0,0,1,0,+1
4,5,Deportivo La Corogne,3,2,1,0,1,2,2,0
5,6,Elche CF,3,2,1,0,1,3,5,-2
6,7,Rayo Vallecano,1,1,0,1,0,2,2,0
7,8,Valence CF,1,1,0,1,0,1,1,0
8,-,Celta Vigo,1,1,0,1,0,1,1,0
9,-,Grenade CF,1,1,0,1,0,1,1,0
10,11,Real Sociedad,1,2,0,1,1,2,3,-1
11,12,Espanyol Barcelone,1,2,0,1,1,2,4,-2
12,13,Córdoba CF,1,2,0,1,1,1,3,-2
13,14,Levante UD,1,2,0,1,1,0,3,-3
14,15,Eibar SD,0,1,0,0,1,1,2,-1
15,16,UD Almería,0,1,0,0,1,0,1,-1
16,17,Real Madrid,0,1,0,0,1,2,4,-2
17,18,Málaga CF,0,1,0,0,1,0,3,-3
18,-,Athletic Bilbao,0,2,0,0,2,0,3,-3
19,20,Getafe CF,0,2,0,0,2,1,5,-4
