,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),23,10,7,2,1,22,9,+13
1,2,West Bromwich Albion (ANG),22,10,7,1,2,16,7,+9
2,3,Manchester United (ANG),21,8,7,0,1,22,10,+12
3,4,Chelsea (ANG),19,10,5,4,1,24,9,+15
4,5,Tottenham Hotspur (ANG),18,10,5,3,2,14,10,+4
5,6,Norwich City (ANG),17,8,5,2,1,10,8,+2
6,7,Everton (ANG),16,8,4,4,0,14,9,+5
7,8,Stoke City (ANG),16,8,4,4,0,8,3,+5
8,9,Newcastle United (ANG),16,10,5,1,4,12,12,0
9,10,West Ham United (ANG),15,10,4,3,3,17,12,+5
10,11,FC Liverpool (ANG),15,10,4,3,3,14,10,+4
11,12,FC Arsenal (ANG),14,8,4,2,2,18,10,+8
12,13,Swansea City (GAL),14,10,3,5,2,17,15,+2
13,14,Fulham (ANG),13,8,4,1,3,15,11,+4
14,15,Southampton (ANG),12,10,3,3,4,14,13,+1
15,16,Aston Villa (ANG),10,8,2,4,2,8,8,0
16,17,Sunderland (ANG),9,8,2,3,3,9,10,-1
17,18,Wigan Athletic (ANG),9,10,2,3,5,13,18,-5
18,19,Reading FC (ANG),7,8,1,4,3,14,19,-5
19,20,Queens Park Rangers (ANG),7,8,1,4,3,7,14,-7
