,0,1,2,3,4,5,6,7,8,9
0,1,Olympique de Marseille,16,7,5,1,1,19,6,+13
1,2,Girondins de Bordeaux,14,7,4,2,1,13,7,+6
2,3,AS Saint-Etienne,14,7,4,2,1,8,7,+1
3,4,Paris SG,13,7,3,4,0,13,4,+9
4,5,Lille OSC,12,7,3,3,1,6,2,+4
5,6,FC Metz,11,7,3,2,2,7,6,+1
6,7,FC Nantes Atlantique,11,7,3,2,2,5,5,0
7,8,Olympique Lyonnais,10,7,3,1,3,11,7,+4
8,9,Montpellier Herault SC,10,7,3,1,3,5,3,+2
9,10,Toulouse FC,10,7,3,1,3,11,10,+1
10,11,AS Monaco,10,7,3,1,3,7,9,-2
11,12,OGC Nice,10,7,3,1,3,7,11,-4
12,13,Stade Rennais,8,7,2,2,3,8,11,-3
13,14,SM Caen,7,7,2,1,4,8,8,0
14,15,Lens,7,7,2,1,4,7,8,-1
15,16,Bastia SC,7,7,1,4,2,7,10,-3
16,17,Lorient,7,7,2,1,4,6,9,-3
17,18,Reims,7,7,2,1,4,8,16,-8
18,19,En Avant Guingamp,6,7,2,0,5,3,10,-7
19,20,Evian Thonon Gaillard,4,7,1,1,5,6,16,-10
