,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,6,2,2,0,0,6,1,+5
1,2,Real Madrid,6,2,2,0,0,5,0,+5
2,3,Atlético Madrid,4,2,1,1,0,4,0,+4
3,4,Villarreal CF,4,2,1,1,0,3,1,+2
4,5,Deportivo Alavés,4,2,1,1,0,3,2,+1
5,6,Las Palmas UD,3,2,1,0,1,5,4,+1
6,7,Real Sociedad,3,2,1,0,1,3,2,+1
7,8,Eibar SD,3,2,1,0,1,3,3,0
8,9,Athletic Bilbao,3,2,1,0,1,2,2,0
9,-,CD Leganés,3,2,1,0,1,2,2,0
10,11,Betis Séville,3,2,1,0,1,5,8,-3
11,12,FC Séville,2,2,0,2,0,1,1,0
12,13,Deportivo La Corogne,2,2,0,2,0,0,0,0
13,14,Málaga CF,1,2,0,1,1,2,3,-1
14,15,Celta Vigo,1,2,0,1,1,1,2,-1
15,16,Espanyol Barcelone,1,2,0,1,1,5,7,-2
16,17,Osasuna Pampelune,1,2,0,1,1,3,6,-3
17,18,Grenade CF,1,2,0,1,1,3,7,-4
18,19,Sporting Gijon,1,2,0,1,1,0,5,-5
19,20,Valence CF,0,2,0,0,2,1,3,-2
