,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,15,5,5,0,0,12,2,+10
1,2,SSC Naples,15,5,5,0,0,11,3,+8
2,3,Fiorentina,13,5,4,1,0,7,1,+6
3,4,Parme FC,11,5,3,2,0,9,5,+4
4,5,Lazio Rome,10,5,3,1,1,9,5,+4
5,6,Calcio Catane,10,5,3,1,1,7,4,+3
6,7,Chievo Vérone,10,6,3,1,2,8,7,+1
7,8,Inter Milan,9,5,3,0,2,8,8,0
8,9,Atalanta Bergame  ,9,5,3,0,2,5,7,-2
9,10,Udinese,8,5,2,2,1,6,7,-1
10,11,Cagliari,7,5,2,1,2,7,8,-1
11,12,US Palerme,6,5,1,3,1,7,7,0
12,13,Sienne  ,6,5,1,3,1,4,4,0
13,14,Milan AC,6,5,2,0,3,3,3,0
14,15,AS Rome,5,5,1,2,2,9,9,0
15,16,Genoa CFC,5,6,1,2,3,7,10,-3
16,17,Bologne FC,4,4,1,1,2,7,7,0
17,18,Sampdoria Gênes  ,4,4,1,1,2,3,4,-1
18,19,Torino FC  ,4,5,1,1,3,4,6,-2
19,20,Pescara Calcio,4,5,1,1,3,3,9,-6
