,0,1,2,3,4,5,6,7,8,9
0,1,Bayer Leverkusen,3,1,1,0,0,4,2,+2
1,2,TSG 1899 Hoffenheim,3,1,1,0,0,2,0,+2
2,3,Bayern Munich,3,1,1,0,0,2,1,+1
3,-,Hanovre 96,3,1,1,0,0,2,1,+1
4,5,Eintracht Francfort,3,1,1,0,0,1,0,+1
5,6,Hertha Berlin,1,1,0,1,0,2,2,0
6,-,VfL Wolfsbourg,1,1,0,1,0,2,2,0
7,-,SC Paderborn 07,1,1,0,1,0,2,2,0
8,9,Werder Brême,1,1,0,1,0,1,1,0
9,-,Borussia Mönchengladbach,1,1,0,1,0,1,1,0
10,-,Schalke 04,1,1,0,1,0,1,1,0
11,12,FC Cologne,1,1,0,1,0,0,0,0
12,-,SC Fribourg,1,1,0,1,0,0,0,0
13,-,1. FSV Mayence 05,1,1,0,1,0,0,0,0
14,15,FC Augsburg,0,1,0,0,1,2,3,-1
15,16,VfB Stuttgart,0,1,0,0,1,0,2,-2
16,-,Borussia Dortmund,0,1,0,0,1,0,2,-2
17,18,Hambourg SV,0,1,0,0,1,0,3,-3
