,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,46,17,15,1,1,49,12,+37
1,2,Atlético Madrid,46,17,15,1,1,46,11,+35
2,3,Real Madrid,41,17,13,2,2,49,21,+28
3,4,Athletic Bilbao,33,17,10,3,4,26,21,+5
4,5,Real Sociedad,29,17,8,5,4,33,23,+10
5,6,Villarreal CF,28,17,8,4,5,27,18,+9
6,7,FC Séville,26,17,7,5,5,32,29,+3
7,8,Getafe CF,23,17,7,2,8,20,27,-7
8,9,Espanyol Barcelone,22,17,6,4,7,22,23,-1
9,10,Málaga CF,20,17,5,5,7,19,22,-3
10,11,Valence CF,20,17,6,2,9,23,29,-6
11,12,Grenade CF,20,17,6,2,9,15,22,-7
12,13,Levante UD,20,17,5,5,7,17,25,-8
13,14,Elche CF,17,17,4,5,8,16,23,-7
14,15,Celta Vigo,16,17,4,4,9,21,27,-6
15,16,UD Almería,16,17,4,4,9,17,32,-15
16,17,Real Valladolid,15,17,3,6,8,21,29,-8
17,18,Osasuna Pampelune,15,17,4,3,10,14,28,-14
18,19,Rayo Vallecano,13,17,4,1,12,16,40,-24
19,20,Betis Séville,10,17,2,4,11,15,36,-21
