,0,1,2,3,4,5,6,7,8,9
0,1,Atlético Madrid,37,17,12,1,4,28,9,+19
1,2,FC Barcelone,33,16,10,3,3,32,15,+17
2,3,Real Madrid,32,16,9,5,2,34,16,+18
3,4,Celta Vigo,26,16,8,2,6,20,29,-9
4,5,Athletic Bilbao,23,17,7,2,8,21,26,-5
5,6,Villarreal CF,21,16,5,6,5,16,18,-2
6,7,Betis Séville,20,17,5,5,7,16,26,-10
7,8,Valence CF,18,17,5,3,9,17,20,-3
8,9,Real Sociedad,18,17,5,3,9,22,28,-6
9,10,Málaga CF,18,17,4,6,7,12,18,-6
10,11,Deportivo La Corogne,18,17,3,9,5,17,26,-9
11,12,Las Palmas UD,15,16,4,3,9,17,28,-11
12,13,Eibar SD,14,16,3,5,8,21,29,-8
13,14,Sporting Gijon,13,17,3,4,10,11,27,-16
14,15,Grenade CF,13,17,3,4,10,15,35,-20
15,16,Espanyol Barcelone,11,17,3,2,12,18,37,-19
16,17,FC Séville,9,16,0,9,7,11,23,-12
17,18,Rayo Vallecano,9,16,1,6,9,21,40,-19
18,19,Levante UD,6,16,1,3,12,11,33,-22
19,20,Getafe CF,5,16,1,2,13,9,44,-35
