,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,49,20,15,4,1,45,9,+36
1,2,VfL Wolfsbourg,41,20,12,5,3,41,19,+22
2,3,Schalke 04,34,20,10,4,6,31,22,+9
3,4,FC Augsburg,34,20,11,1,8,28,24,+4
4,5,Borussia Mönchengladbach,33,20,9,6,5,27,17,+10
5,6,Bayer Leverkusen,32,20,8,8,4,30,22,+8
6,7,TSG 1899 Hoffenheim,26,20,7,5,8,31,33,-2
7,8,Werder Brême,26,20,7,5,8,32,41,-9
8,9,Eintracht Francfort,25,20,6,7,7,38,41,-3
9,10,Hanovre 96,25,20,7,4,9,23,30,-7
10,11,FC Cologne,24,20,6,6,8,19,23,-4
11,12,Hambourg SV,23,20,6,5,9,14,22,-8
12,13,1. FSV Mayence 05,22,20,4,10,6,25,26,-1
13,14,Hertha Berlin,21,20,6,3,11,26,38,-12
14,15,SC Paderborn 07,20,20,4,8,8,21,34,-13
15,16,Borussia Dortmund,19,20,5,4,11,21,27,-6
16,17,SC Fribourg,18,20,3,9,8,21,30,-9
17,18,VfB Stuttgart,18,20,4,6,10,20,35,-15
