,0,1,2,3,4,5,6,7,8,9
0,1,Valence CF,16,6,5,1,0,15,3,+12
1,2,Atlético Madrid,16,6,5,1,0,17,6,+11
2,3,FC Barcelone,15,6,5,0,1,19,2,+17
3,4,Real Madrid,15,6,5,0,1,21,5,+16
4,5,FC Séville,14,6,4,2,0,11,4,+7
5,6,Málaga CF,14,6,4,2,0,9,2,+7
6,7,Athletic Bilbao,11,6,3,2,1,8,3,+5
7,8,Celta Vigo,11,6,3,2,1,11,7,+4
8,9,Espanyol Barcelone,9,6,2,3,1,8,5,+3
9,10,Villarreal CF,9,6,3,0,3,9,9,0
10,11,Getafe CF,8,6,2,2,2,3,5,-2
11,12,Real Sociedad,7,6,2,1,3,9,9,0
12,13,Rayo Vallecano,7,6,2,1,3,7,9,-2
13,14,Eibar SD,6,6,1,3,2,6,10,-4
14,15,Levante UD,6,6,2,0,4,4,16,-12
15,16,Elche CF,5,6,1,2,3,5,9,-4
16,17,Deportivo La Corogne,5,6,1,2,3,8,13,-5
17,18,Grenade CF,5,6,1,2,3,2,7,-5
18,19,Córdoba CF,4,6,0,4,2,4,7,-3
19,20,UD Almería,3,6,0,3,3,5,8,-3
