,0,1,2,3,4,5,6,7,8,9
0,1,Borussia Dortmund,6,2,2,0,0,6,1,+5
1,2,Bayern Munich,6,2,2,0,0,4,1,+3
2,-,Bayer Leverkusen,6,2,2,0,0,4,1,+3
3,4,1. FSV Mayence 05,6,2,2,0,0,5,3,+2
4,5,Werder Brême,6,2,2,0,0,2,0,+2
5,6,Hertha Berlin,4,2,1,1,0,8,3,+5
6,7,TSG 1899 Hoffenheim,4,2,1,1,0,7,3,+4
7,8,VfL Wolfsbourg,3,2,1,0,1,4,2,+2
8,9,Borussia Mönchengladbach,3,2,1,0,1,4,3,+1
9,10,Hanovre 96,3,2,1,0,1,2,3,-1
10,11,FC Nuremberg,2,2,0,2,0,4,4,0
11,12,Hambourg SV,1,2,0,1,1,4,8,-4
12,13,Schalke 04,1,2,0,1,1,3,7,-4
13,14,VfB Stuttgart,0,2,0,0,2,2,4,-2
14,15,Eintracht Braunschweig,0,2,0,0,2,1,3,-2
15,16,SC Fribourg,0,2,0,0,2,2,5,-3
16,17,FC Augsburg,0,2,0,0,2,0,5,-5
17,18,Eintracht Francfort,0,2,0,0,2,1,7,-6
