,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,14,6,4,2,0,10,5,+5
1,2,Olympique de Marseille,12,7,3,3,1,8,4,+4
2,3,Lille OSC,12,7,3,3,1,5,2,+3
3,4,FC Nantes Atlantique,11,7,3,2,2,10,7,+3
4,5,Reims,10,7,2,4,1,6,5,+1
5,6,AS Monaco,9,6,2,3,1,8,7,+1
6,7,Stade Rennais,8,7,2,2,3,8,6,+2
7,8,Girondins de Bordeaux,7,6,1,4,1,9,9,0
8,9,AS Saint-Etienne,7,6,2,1,3,6,6,0
9,10,Toulouse FC,7,7,2,1,4,6,11,-5
10,11,Evian Thonon Gaillard,7,6,2,1,3,5,11,-6
11,12,Olympique Lyonnais,6,6,2,0,4,9,13,-4
12,13,Montpellier Herault SC,4,6,0,4,2,7,12,-5
13,14,En Avant Guingamp,4,6,1,1,4,3,8,-5
14,15,Valenciennes,4,6,1,1,4,5,12,-7
15,16,OGC Nice,4,7,1,1,5,3,11,-8
16,17,Ajaccio AC,3,6,0,3,3,3,9,-6
17,18,Bastia SC,3,7,0,3,4,5,15,-10
18,19,Sochaux-Montbélliard,1,7,0,1,6,6,17,-11
19,20,Lorient,0,7,0,0,7,3,16,-13
