,0,1,2,3,4,5,6,7,8,9
0,1,Fulham (ANG),6,2,2,0,0,8,0,+8
1,2,Manchester United (ANG),6,2,2,0,0,7,2,+5
2,3,West Bromwich Albion (ANG),6,2,2,0,0,5,0,+5
3,4,Chelsea (ANG),6,2,2,0,0,6,2,+4
4,5,West Ham United (ANG),6,2,2,0,0,4,0,+4
5,6,Manchester City (ANG),6,2,2,0,0,6,3,+3
6,7,FC Arsenal (ANG),4,2,1,1,0,6,1,+5
7,8,Swansea City (GAL),4,2,1,1,0,5,2,+3
8,9,Sunderland (ANG),4,2,1,1,0,4,1,+3
9,10,Everton (ANG),4,2,1,1,0,3,2,+1
10,-,Newcastle United (ANG),4,2,1,1,0,3,2,+1
11,12,Aston Villa (ANG),3,2,1,0,1,3,3,0
12,13,Tottenham Hotspur (ANG),2,2,0,2,0,2,2,0
13,14,Norwich City (ANG),2,2,0,2,0,1,1,0
14,-,Stoke City (ANG),2,2,0,2,0,1,1,0
15,16,FC Liverpool (ANG),1,2,0,1,1,2,4,-2
16,-,Wigan Athletic (ANG),1,2,0,1,1,2,4,-2
17,-,Reading FC (ANG),1,2,0,1,1,2,4,-2
18,19,Queens Park Rangers (ANG),1,2,0,1,1,0,5,-5
19,20,Southampton (ANG),0,2,0,0,2,2,5,-3
