,0,1,2,3,4,5,6,7,8,9
0,1,AS Rome,6,2,2,0,0,5,0,+5
1,-,SSC Naples,6,2,2,0,0,5,0,+5
2,3,Juventus Turin,6,2,2,0,0,6,2,+4
3,4,Lazio Rome,6,2,2,0,0,5,1,+4
4,5,Hellas Vérone,6,2,2,0,0,4,1,+3
5,6,Udinese,4,2,1,1,0,4,2,+2
6,-,Torino FC,4,2,1,1,0,4,2,+2
7,8,Inter Milan,4,2,1,1,0,3,1,+2
8,9,Cagliari,4,2,1,1,0,4,3,+1
9,10,Fiorentina,4,2,1,1,0,3,2,+1
10,11,Milan AC,3,2,1,0,1,4,3,+1
11,12,Atalanta Bergame,3,2,1,0,1,2,2,0
12,-,AS Livourne Calcio,3,2,1,0,1,2,2,0
13,14,Chievo Vérone,3,2,1,0,1,4,5,-1
14,15,Bologne FC,1,2,0,1,1,3,4,-1
15,16,Parme FC,1,2,0,1,1,1,3,-2
16,17,Genoa CFC,1,2,0,1,1,2,5,-3
17,18,Calcio Catane,1,2,0,1,1,0,3,-3
18,19,Sampdoria Gênes,0,2,0,0,2,0,4,-4
19,20,US Sassuolo Calcio,0,2,0,0,2,1,11,-10
