,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,40,17,12,4,1,39,10,+29
1,2,AS Monaco,38,17,11,5,1,28,11,+17
2,3,Lille OSC,36,17,11,3,3,18,5,+13
3,4,Olympique de Marseille,27,17,8,3,6,23,16,+7
4,5,FC Nantes Atlantique,27,17,8,3,6,20,13,+7
5,6,AS Saint-Etienne,27,17,8,3,6,25,20,+5
6,7,Girondins de Bordeaux,27,17,7,6,4,23,18,+5
7,8,Reims,25,17,6,7,4,18,19,-1
8,9,Bastia SC,24,17,6,6,5,20,22,-2
9,10,En Avant Guingamp,23,17,6,5,6,19,17,+2
10,11,Olympique Lyonnais,23,17,6,5,6,24,23,+1
11,12,Lorient,23,17,7,2,8,22,23,-1
12,13,Stade Rennais,21,17,5,6,6,20,19,+1
13,14,Toulouse FC,21,17,5,6,6,18,23,-5
14,15,Evian Thonon Gaillard,19,17,5,4,8,17,28,-11
15,16,OGC Nice,17,17,5,2,10,14,24,-10
16,17,Montpellier Herault SC,16,17,2,10,5,18,23,-5
17,18,Valenciennes,11,17,2,5,10,14,25,-11
18,19,Ajaccio AC,9,17,1,6,10,11,28,-17
19,20,Sochaux-Montbélliard,8,17,1,5,11,13,37,-24
