,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,30,14,9,3,2,38,14,+24
1,2,Real Madrid,29,13,9,2,2,37,14,+23
2,3,FC Séville,25,14,7,4,3,26,19,+7
3,4,Real Sociedad,24,13,8,0,5,21,19,+2
4,5,Atlético Madrid,23,14,6,5,3,20,11,+9
5,6,Villarreal CF,21,13,5,6,2,14,7,+7
6,7,Deportivo Alavés,21,14,6,3,5,16,15,+1
7,8,Espanyol Barcelone,16,13,4,4,5,14,20,-6
8,9,Eibar SD,14,13,3,5,5,20,21,-1
9,10,Valence CF,12,14,3,3,8,17,24,-7
10,11,CD Leganés,12,14,3,3,8,10,24,-14
11,12,Athletic Bilbao,11,13,3,2,8,9,17,-8
12,13,Celta Vigo,10,13,2,4,7,15,26,-11
13,14,Betis Séville,10,13,3,1,9,13,26,-13
14,15,Deportivo La Corogne,8,14,1,5,8,12,28,-16
15,16,Sporting Gijon,7,14,1,4,9,11,26,-15
16,17,Las Palmas UD,6,13,1,3,9,17,31,-14
17,18,Málaga CF,6,14,0,6,8,12,26,-14
18,19,Osasuna Pampelune,6,13,1,3,9,14,34,-20
19,20,Grenade CF,3,14,0,3,11,10,41,-31
