,0,1,2,3,4,5,6,7,8,9
0,1,OGC Nice,7,3,2,1,0,3,1,+2
1,2,FC Metz,7,4,2,1,1,4,3,+1
2,3,Paris SG,6,4,2,0,2,8,5,+3
3,4,Girondins de Bordeaux,6,3,2,0,1,7,5,+2
4,5,AS Monaco,6,3,2,0,1,5,5,0
5,6,Toulouse FC,5,4,1,2,1,3,3,0
6,7,Olympique Lyonnais,4,4,1,1,2,5,5,0
7,-,En Avant Guingamp,4,4,1,1,2,5,5,0
8,9,Nancy,4,3,1,1,1,2,2,0
9,10,FC Nantes Atlantique,4,4,1,1,2,3,4,-1
10,11,Bastia SC,3,3,1,0,2,3,3,0
11,12,SCO Angers,3,4,1,0,3,2,5,-3
12,13,AS Saint-Etienne,2,3,0,2,1,3,4,-1
13,14,Lille OSC,1,4,0,1,3,4,8,-4
14,15,SM Caen,1,4,0,1,3,1,6,-5
15,16,Montpellier Herault SC,1,3,0,1,2,3,9,-6
16,17,Stade Rennais,1,4,0,1,3,1,8,-7
17,18,Olympique de Marseille,0,3,0,0,3,5,8,-3
18,19,Lorient,0,3,0,0,3,2,6,-4
19,20,Dijon FCO,0,3,0,0,3,1,7,-6
