,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,34,12,11,1,0,33,4,+29
1,2,Valence CF,30,12,9,3,0,32,11,+21
2,3,Real Madrid,24,12,7,3,2,22,9,+13
3,4,Atlético Madrid,24,12,6,6,0,16,6,+10
4,5,FC Séville,22,12,7,1,4,14,12,+2
5,6,Villarreal CF,21,12,6,3,3,19,12,+7
6,7,Real Sociedad,18,12,5,3,4,25,22,+3
7,8,CD Leganés,17,12,5,2,5,9,11,-2
8,9,Betis Séville,17,12,5,2,5,21,25,-4
9,10,Getafe CF,16,12,4,4,4,19,14,+5
10,11,Girona FC,16,12,4,4,4,14,17,-3
11,12,Levante UD,15,12,3,6,3,14,15,-1
12,13,Celta Vigo,14,12,4,2,6,23,19,+4
13,14,Espanyol Barcelone,13,12,3,4,5,9,15,-6
14,15,Athletic Bilbao,12,12,3,3,6,12,16,-4
15,16,Deportivo La Corogne,11,12,3,2,7,15,23,-8
16,17,Eibar SD,11,12,3,2,7,11,25,-14
17,18,Málaga CF,7,12,2,1,9,9,25,-16
18,19,Deportivo Alavés,6,12,2,0,10,6,20,-14
19,20,Las Palmas UD,6,12,2,0,10,8,30,-22
