,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,12,4,4,0,0,10,2,+8
1,2,Atlético Madrid,12,4,4,0,0,8,2,+6
2,3,Villarreal CF,7,4,2,1,1,6,3,+3
3,4,Real Madrid,7,3,2,1,0,5,3,+2
4,5,Levante UD,7,4,2,1,1,5,10,-5
5,6,Grenade CF,5,3,1,2,0,3,2,+1
6,7,Espanyol Barcelone,4,3,1,1,1,4,4,0
7,8,Elche CF,4,4,1,1,2,4,7,-3
8,9,Málaga CF,3,4,0,3,1,4,5,-1
9,10,Celta Vigo,3,3,1,0,2,4,6,-2
10,11,Valence CF,3,3,1,0,2,3,6,-3
11,12,Athletic Bilbao,3,4,1,0,3,5,9,-4
12,13,Getafe CF,3,4,1,0,3,3,7,-4
13,14,Real Valladolid,2,3,0,2,1,2,3,-1
14,15,FC Séville,2,4,0,2,2,4,7,-3
15,16,Real Sociedad,2,3,0,2,1,2,5,-3
16,17,Betis Séville,1,3,0,1,2,2,4,-2
17,18,UD Almería,1,3,0,1,2,4,8,-4
18,19,Osasuna Pampelune,0,3,0,0,3,2,6,-4
19,20,Rayo Vallecano,0,4,0,0,4,1,15,-14
