,0,1,2,3,4,5,6,7,8,9
0,1,AS Monaco,16,6,5,1,0,12,3,+9
1,2,En Avant Guingamp,13,6,4,1,1,13,6,+7
2,3,OGC Nice,13,5,4,1,0,10,3,+7
3,4,Bastia SC,13,5,4,1,0,9,2,+7
4,5,Lille OSC,12,5,4,0,1,8,2,+6
5,6,Paris SG,11,5,3,2,0,10,2,+8
6,7,AS Saint-Etienne,11,6,3,2,1,11,9,+2
7,8,FC Nantes Atlantique,10,6,3,1,2,7,3,+4
8,9,Girondins de Bordeaux,10,6,3,1,2,7,5,+2
9,10,Lorient,10,5,3,1,1,8,7,+1
10,11,Olympique Lyonnais,9,6,2,3,1,8,3,+5
11,12,Montpellier Herault SC,9,6,2,3,1,8,4,+4
12,13,Stade Rennais,8,5,2,2,1,7,6,+1
13,14,Toulouse FC,8,5,2,2,1,4,7,-3
14,15,Olympique de Marseille,6,5,2,0,3,8,8,0
15,16,Reims,6,5,1,3,1,5,5,0
16,17,Evian Thonon Gaillard,6,6,1,3,2,8,9,-1
17,18,Sochaux-Montbélliard,5,5,1,2,2,5,7,-2
18,-,Ajaccio AC,5,6,1,2,3,5,7,-2
19,20,Valenciennes,4,6,1,1,4,5,7,-2
