,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),39,18,12,3,3,29,16,+13
1,2,Manchester City (ANG),35,18,11,2,5,38,22,+16
2,3,Manchester United (ANG),35,17,10,5,2,27,13,+14
3,4,FC Liverpool (ANG),32,18,9,5,4,29,24,+5
4,5,Tottenham Hotspur (ANG),30,17,8,6,3,32,15,+17
5,6,FC Arsenal (ANG),27,18,8,3,7,34,27,+7
6,7,Crystal Palace (ANG),21,17,6,3,8,26,31,-5
7,8,Southampton (ANG),18,17,5,3,9,22,26,-4
8,9,Everton (ANG),18,17,4,6,7,19,24,-5
9,10,West Ham United (ANG),17,18,4,5,9,26,32,-6
10,11,West Bromwich Albion (ANG),15,17,3,6,8,13,25,-12
11,12,Bournemouth (ANG),14,18,3,5,10,19,37,-18
12,13,Stoke City (ANG),13,17,3,4,10,14,30,-16
13,14,Watford (ANG),12,17,3,3,11,15,35,-20
14,15,Swansea City (GAL),11,18,3,2,13,16,36,-20
15,16,Middlesbrough (ANG),10,17,1,7,9,10,24,-14
16,17,Leicester City (ANG),10,18,2,4,12,16,36,-20
17,18,Sunderland (ANG),7,17,2,1,14,10,30,-20
18,19,Burnley FC (ANG),7,18,1,4,13,12,33,-21
19,20,Hull City (ANG),6,18,1,3,14,9,41,-32
