,0,1,2,3,4,5,6,7,8,9
0,1,Chelsea (ANG),25,11,8,1,2,17,9,+8
1,2,FC Liverpool (ANG),22,12,6,4,2,23,17,+6
2,3,FC Arsenal (ANG),21,11,6,3,2,27,12,+15
3,4,Manchester City (ANG),21,11,7,0,4,22,16,+6
4,5,Manchester United (ANG),20,10,6,2,2,15,11,+4
5,6,Tottenham Hotspur (ANG),16,10,4,4,2,18,9,+9
6,7,West Bromwich Albion (ANG),12,11,3,3,5,9,14,-5
7,8,Stoke City (ANG),12,11,3,3,5,14,20,-6
8,9,Everton (ANG),11,10,3,2,5,13,16,-3
9,10,Middlesbrough (ANG),9,11,1,6,4,8,12,-4
10,11,Southampton (ANG),9,11,2,3,6,9,15,-6
11,12,Crystal Palace (ANG),9,11,2,3,6,17,25,-8
12,13,West Ham United (ANG),8,10,2,2,6,14,19,-5
13,14,Bournemouth (ANG),8,11,2,2,7,11,22,-11
14,15,Watford (ANG),8,10,2,2,6,8,19,-11
15,16,Swansea City (GAL),7,10,2,1,7,9,22,-13
16,17,Sunderland (ANG),4,10,1,1,8,6,20,-14
17,18,Hull City (ANG),4,10,1,1,8,6,24,-18
18,19,Leicester City (ANG),3,10,0,3,7,8,21,-13
19,20,Burnley FC (ANG),1,9,0,1,8,3,20,-17
