,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,28,10,9,1,0,22,7,+15
1,2,Lazio Rome,23,10,7,2,1,23,12,+11
2,3,Juventus Turin,22,9,7,1,1,26,11,+15
3,4,AS Rome,18,9,5,3,1,14,5,+9
4,5,Inter Milan,18,9,5,3,1,13,6,+7
5,6,Bologne FC,15,9,5,0,4,11,10,+1
6,7,Torino FC,14,10,3,5,2,13,16,-3
7,8,Genoa CFC,13,10,3,4,3,5,5,0
8,9,US Sassuolo Calcio,13,10,4,1,5,9,19,-10
9,10,Fiorentina,12,10,3,3,4,13,10,+3
10,11,Udinese,12,9,4,0,5,14,15,-1
11,12,Milan AC,11,10,3,2,5,16,18,-2
12,13,Cagliari,10,10,3,1,6,8,16,-8
13,14,Atalanta Bergame,9,9,2,3,4,10,14,-4
14,15,Sampdoria Gênes,9,9,2,3,4,12,18,-6
15,16,Chievo Vérone,9,10,2,3,5,7,17,-10
16,17,Hellas Vérone,6,9,1,3,5,9,19,-10
17,18,SPAL Ferrara,5,10,1,2,7,7,19,-12
18,19,Crotone,4,9,1,1,7,6,24,-18
19,20,Benevento Calcio,0,9,0,0,9,3,19,-16
