,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,21,10,6,3,1,17,6,+11
1,2,FC Cologne,16,10,5,1,4,15,15,0
2,3,Bayer Leverkusen,14,10,4,2,4,12,12,0
3,4,VfB Stuttgart,13,10,3,4,3,16,16,0
4,5,VfL Wolfsbourg,12,9,3,3,3,16,12,+4
5,6,Borussia Mönchengladbach,12,10,3,3,4,8,7,+1
6,7,FC Augsburg,12,10,4,0,6,6,10,-4
7,8,Schalke 04,10,9,3,1,5,13,13,0
8,9,Eintracht Francfort,10,10,2,4,4,16,20,-4
9,10,1. FSV Mayence 05,9,10,1,6,3,11,16,-5
10,-,TSG 1899 Hoffenheim,9,10,2,3,5,11,16,-5
11,12,Hambourg SV,9,10,2,3,5,5,11,-6
12,13,Hanovre 96,9,11,2,3,6,12,19,-7
13,14,Borussia Dortmund,8,11,2,2,7,12,17,-5
14,15,Hertha Berlin,8,10,2,2,6,15,22,-7
15,16,Werder Brême,8,10,2,2,6,15,30,-15
16,17,SC Fribourg,7,10,1,4,5,9,16,-7
17,18,SC Paderborn 07,7,10,1,4,5,6,20,-14
