,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,37,15,12,1,2,33,8,+25
1,2,Paris SG,37,15,11,4,0,34,10,+24
2,3,Olympique de Marseille,35,16,11,2,3,32,16,+16
3,4,Lille OSC,32,16,9,5,2,21,7,+14
4,5,Montpellier Herault SC,31,16,10,1,5,28,19,+9
5,6,Girondins de Bordeaux,31,15,9,4,2,25,20,+5
6,7,AS Saint-Etienne,29,15,8,5,2,23,10,+13
7,8,Bastia SC,27,16,7,6,3,21,15,+6
8,9,AS Monaco,26,16,6,8,2,16,8,+8
9,10,FC Nantes Atlantique,24,16,6,6,4,15,14,+1
10,11,Reims,24,16,7,3,6,21,24,-3
11,12,Stade Rennais,23,15,6,5,4,19,19,0
12,13,Evian Thonon Gaillard,23,15,7,2,6,16,17,-1
13,14,Toulouse FC,23,15,6,5,4,21,23,-2
14,15,Lorient,22,16,6,4,6,17,15,+2
15,16,En Avant Guingamp,21,16,7,0,9,18,23,-5
16,17,OGC Nice,20,16,5,5,6,17,19,-2
17,18,FC Metz,19,15,5,4,6,22,21,+1
18,19,SM Caen,18,15,5,3,7,20,18,+2
19,20,Lens,15,15,4,3,8,13,20,-7
