,0,1,2,3,4,5,6,7,8,9
0,1,AS Rome,31,11,10,1,0,25,2,+23
1,2,SSC Naples,28,11,9,1,1,24,8,+16
2,3,Juventus Turin,28,11,9,1,1,23,10,+13
3,4,Inter Milan,22,11,6,4,1,27,12,+15
4,5,Hellas Vérone,22,11,7,1,3,22,17,+5
5,6,Fiorentina,21,11,6,3,2,22,13,+9
6,7,Lazio Rome,15,11,4,3,4,15,15,0
7,8,Genoa CFC,14,11,4,2,5,11,14,-3
8,9,Atalanta Bergame,13,11,4,1,6,12,14,-2
9,10,Udinese,13,11,4,1,6,11,14,-3
10,11,Milan AC,12,11,3,3,5,17,19,-2
11,-,Torino FC,12,11,2,6,3,17,19,-2
12,13,Parme FC,12,11,3,3,5,16,19,-3
13,14,AS Livourne Calcio,12,11,3,3,5,13,16,-3
14,15,Cagliari,10,11,2,4,5,11,19,-8
15,16,Bologne FC,10,11,2,4,5,13,22,-9
16,17,Sampdoria Gênes,9,11,2,3,6,12,20,-8
17,18,US Sassuolo Calcio,9,11,2,3,6,12,27,-15
18,19,Calcio Catane,6,11,1,3,7,7,19,-12
19,20,Chievo Vérone,5,11,1,2,8,7,18,-11
