,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,33,12,11,0,1,38,6,+32
1,2,Borussia Dortmund,31,11,10,1,0,34,9,+25
2,3,Borussia Mönchengladbach,28,13,9,1,3,29,16,+13
3,4,Hertha Berlin,25,12,7,4,1,17,8,+9
4,5,VfL Wolfsbourg,24,12,7,3,2,25,11,+14
5,6,Schalke 04,24,13,7,3,3,21,17,+4
6,7,1. FSV Mayence 05,22,12,7,1,4,17,13,+4
7,8,Bayer Leverkusen,18,12,5,3,4,19,14,+5
8,9,FC Ingolstadt 04,18,12,5,3,4,12,11,+1
9,10,FC Cologne,16,12,4,4,4,11,11,0
10,11,VfB Stuttgart,16,12,5,1,6,15,20,-5
11,12,Eintracht Francfort,14,12,3,5,4,17,20,-3
12,13,TSG 1899 Hoffenheim,14,12,3,5,4,15,18,-3
13,14,Hambourg SV,13,12,3,4,5,14,16,-2
14,15,FC Augsburg,10,12,2,4,6,12,18,-6
15,16,Werder Brême,7,11,1,4,6,11,22,-11
16,17,Darmstadt 98,7,12,1,4,7,8,21,-13
17,18,Hanovre 96,6,12,2,0,10,11,22,-11
