,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,33,11,11,0,0,37,4,+33
1,2,Borussia Dortmund,28,10,9,1,0,31,8,+23
2,3,Borussia Mönchengladbach,25,12,8,1,3,25,16,+9
3,4,VfL Wolfsbourg,24,11,7,3,1,25,9,+16
4,5,Hertha Berlin,22,11,6,4,1,15,8,+7
5,6,Schalke 04,21,12,6,3,3,18,15,+3
6,7,1. FSV Mayence 05,19,11,6,1,4,14,12,+2
7,8,Bayer Leverkusen,18,11,5,3,3,18,10,+8
8,9,FC Ingolstadt 04,17,11,5,2,4,11,10,+1
9,10,FC Cologne,16,11,4,4,3,11,10,+1
10,11,VfB Stuttgart,16,11,5,1,5,14,18,-4
11,12,Eintracht Francfort,13,11,3,4,4,17,20,-3
12,13,Hambourg SV,12,11,3,3,5,13,15,-2
13,14,TSG 1899 Hoffenheim,11,11,2,5,4,13,17,-4
14,15,FC Augsburg,9,11,2,3,6,10,16,-6
15,16,Darmstadt 98,7,11,1,4,6,8,19,-11
16,17,Hanovre 96,6,11,2,0,9,11,18,-7
17,18,Werder Brême,6,10,1,3,6,9,20,-11
