,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,32,12,10,2,0,32,8,+24
1,2,Juventus Turin,31,12,10,1,1,35,11,+24
2,3,Lazio Rome,31,12,10,1,1,34,12,+22
3,4,Inter Milan,30,12,9,3,0,23,9,+14
4,5,AS Rome,28,12,9,1,2,22,8,+14
5,6,Sampdoria Gênes,24,12,7,3,2,25,14,+11
6,7,Milan AC,19,12,6,1,5,18,16,+2
7,8,Torino FC,17,12,4,5,3,17,19,-2
8,9,Fiorentina,16,12,5,1,6,21,17,+4
9,10,Atalanta Bergame,16,12,4,4,4,19,16,+3
10,11,Chievo Vérone,16,12,4,4,4,14,19,-5
11,12,Bologne FC,14,12,4,2,6,11,15,-4
12,13,Udinese,12,12,4,0,8,18,25,-7
13,14,Cagliari,12,12,4,0,8,11,21,-10
14,15,Crotone,12,12,3,3,6,11,23,-12
15,16,SPAL Ferrara,9,12,2,3,7,10,20,-10
16,17,US Sassuolo Calcio,8,12,2,2,8,6,21,-15
17,18,Genoa CFC,6,12,1,3,8,10,19,-9
18,19,Hellas Vérone,6,12,1,3,8,8,26,-18
19,20,Benevento Calcio,0,12,0,0,12,5,31,-26
