,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,41,17,13,2,2,43,16,+27
1,2,Atlético Madrid,38,17,12,2,3,24,8,+16
2,3,Real Madrid,36,17,11,3,3,45,16,+29
3,4,Villarreal CF,33,17,10,3,4,22,15,+7
4,5,Celta Vigo,31,17,9,4,4,28,23,+5
5,6,Deportivo La Corogne,27,17,6,9,2,25,16,+9
6,7,Athletic Bilbao,27,17,8,3,6,25,18,+7
7,8,FC Séville,26,17,7,5,5,23,19,+4
8,9,Eibar SD,24,17,6,6,5,21,19,+2
9,10,Valence CF,22,17,5,7,5,21,15,+6
10,11,Málaga CF,20,17,5,5,7,11,14,-3
11,12,Betis Séville,20,17,5,5,7,13,23,-10
12,13,Espanyol Barcelone,20,17,6,2,9,16,28,-12
13,14,Getafe CF,17,17,4,5,8,18,26,-8
14,15,Real Sociedad,16,17,4,4,9,18,25,-7
15,16,Las Palmas UD,16,17,4,4,9,16,24,-8
16,17,Sporting Gijon,15,17,4,3,10,16,28,-12
17,18,Grenade CF,14,17,3,5,9,18,31,-13
18,19,Rayo Vallecano,14,17,4,2,11,18,39,-21
19,20,Levante UD,11,17,2,5,10,12,30,-18
