,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),28,12,9,1,2,33,12,+21
1,2,FC Arsenal (ANG),23,10,7,2,1,16,6,+10
2,3,Tottenham Hotspur (ANG),22,12,6,4,2,22,9,+13
3,4,Southampton (ANG),20,12,6,2,4,22,13,+9
4,5,Manchester United (ANG),19,10,5,4,1,12,4,+8
5,6,Leicester City (ANG),19,10,5,4,1,16,13,+3
6,7,Stoke City (ANG),17,11,5,2,4,13,10,+3
7,8,West Ham United (ANG),16,10,4,4,2,16,12,+4
8,9,Chelsea (ANG),16,12,4,4,4,20,19,+1
9,10,FC Liverpool (ANG),16,11,4,4,3,14,15,-1
10,11,Swansea City (GAL),16,12,4,4,4,12,16,-4
11,12,Norwich City (ANG),15,10,4,3,3,12,10,+2
12,13,Newcastle United (ANG),14,12,3,5,4,19,18,+1
13,14,Watford (ANG),14,11,4,2,5,11,10,+1
14,15,Crystal Palace (ANG),14,11,4,2,5,12,12,0
15,16,West Bromwich Albion (ANG),14,11,4,2,5,14,17,-3
16,17,Everton (ANG),13,11,3,4,4,23,20,+3
17,18,Bournemouth (ANG),13,11,3,4,4,14,16,-2
18,19,Sunderland (ANG),11,10,3,2,5,12,11,+1
19,20,Aston Villa (ANG),7,11,1,4,6,8,14,-6
