,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,26,11,8,2,1,23,8,+15
1,2,OGC Nice,24,11,7,3,1,23,12,+11
2,3,Lorient,22,11,6,4,1,21,15,+6
3,4,Paris SG,21,11,6,3,2,18,6,+12
4,5,Valenciennes,21,10,6,3,1,20,9,+11
5,6,Olympique de Marseille,20,10,6,2,2,16,14,+2
6,7,Toulouse FC,19,11,5,4,2,19,13,+6
7,8,Montpellier Herault SC,18,10,5,3,2,18,8,+10
8,9,Lille OSC,18,10,5,3,2,14,8,+6
9,10,AS Saint-Etienne,17,11,5,2,4,16,8,+8
10,11,Reims,16,11,4,4,3,13,9,+4
11,12,Stade Rennais,16,10,5,1,4,13,11,+2
12,-,Brest,16,10,5,1,4,13,11,+2
13,14,Girondins de Bordeaux,15,10,3,6,1,9,7,+2
14,15,Bastia SC,15,10,5,0,5,17,21,-4
15,16,Sochaux-Montbélliard,14,11,4,2,5,15,15,0
16,17,Ajaccio AC  ,13,10,3,4,3,8,8,0
17,18,ESTAC Troyes,11,11,2,5,4,15,18,-3
18,19,Evian Thonon Gaillard,10,10,2,4,4,12,16,-4
19,20,Nancy,8,11,1,5,5,8,14,-6
