,0,1,2,3,4,5,6,7,8,9
0,1,Manchester United (ANG),45,17,15,0,2,43,17,+26
1,2,Manchester City (ANG),42,17,13,3,1,37,11,+26
2,3,Everton (ANG),36,17,10,6,1,30,17,+13
3,4,Chelsea (ANG),35,17,10,5,2,37,15,+22
4,5,FC Arsenal (ANG),34,17,10,4,3,42,21,+21
5,6,Tottenham Hotspur (ANG),32,17,9,5,3,27,18,+9
6,7,West Bromwich Albion (ANG),30,17,9,3,5,25,17,+8
7,8,FC Liverpool (ANG),29,17,8,5,4,32,16,+16
8,9,West Ham United (ANG),29,17,8,5,4,30,20,+10
9,10,Norwich City (ANG),28,17,7,7,3,20,18,+2
10,11,Newcastle United (ANG),28,17,9,1,7,24,24,0
11,12,Swansea City (GAL),25,17,6,7,4,28,23,+5
12,13,Stoke City (ANG),25,17,6,7,4,19,20,-1
13,14,Southampton (ANG),24,17,6,6,5,25,20,+5
14,15,Fulham (ANG),24,17,7,3,7,25,23,+2
15,16,Sunderland (ANG),21,17,5,6,6,18,17,+1
16,17,Reading FC (ANG),19,17,4,7,6,23,31,-8
17,18,Aston Villa (ANG),17,17,4,5,8,16,25,-9
18,19,Wigan Athletic (ANG),16,17,4,4,9,22,35,-13
19,20,Queens Park Rangers (ANG),14,17,2,8,7,12,25,-13
