,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,25,9,8,1,0,21,7,+14
1,2,Lazio Rome,22,9,7,1,1,23,12,+11
2,3,Juventus Turin,19,8,6,1,1,23,10,+13
3,4,AS Rome,18,9,5,3,1,14,5,+9
4,5,Inter Milan,18,9,5,3,1,13,6,+7
5,6,Bologne FC,15,9,5,0,4,11,10,+1
6,7,Torino FC,14,10,3,5,2,13,16,-3
7,8,Fiorentina,12,10,3,3,4,13,10,+3
8,9,Genoa CFC,12,9,3,3,3,5,5,0
9,10,US Sassuolo Calcio,12,9,4,0,5,8,18,-10
10,11,Milan AC,10,9,3,1,5,15,17,-2
11,12,Udinese,9,8,3,0,5,12,14,-2
12,13,Atalanta Bergame,9,9,2,3,4,10,14,-4
13,14,Sampdoria Gênes,9,9,2,3,4,12,18,-6
14,15,Chievo Vérone,9,9,2,3,4,7,16,-9
15,16,Cagliari,7,9,2,1,6,6,15,-9
16,17,Hellas Vérone,6,9,1,3,5,9,19,-10
17,18,SPAL Ferrara,5,9,1,2,6,7,17,-10
18,19,Crotone,4,9,1,1,7,6,24,-18
19,20,Benevento Calcio,0,9,0,0,9,3,19,-16
