,0,1,2,3,4,5,6,7,8,9
0,1,Fulham (ANG),3,1,1,0,0,5,0,+5
1,2,Sunderland (ANG),3,1,1,0,0,3,0,+3
2,-,West Bromwich Albion (ANG),3,1,1,0,0,3,0,+3
3,-,Swansea City (GAL),3,1,1,0,0,3,0,+3
4,5,Chelsea (ANG),3,1,1,0,0,2,0,+2
5,6,Manchester United (ANG),3,1,1,0,0,3,2,+1
6,-,Manchester City (ANG),3,1,1,0,0,3,2,+1
7,8,Newcastle United (ANG),3,1,1,0,0,2,1,+1
8,9,West Ham United (ANG),3,1,1,0,0,1,0,+1
9,-,Everton (ANG),3,1,1,0,0,1,0,+1
10,11,FC Liverpool (ANG),1,1,0,1,0,2,2,0
11,12,Tottenham Hotspur (ANG),1,1,0,1,0,1,1,0
12,-,Norwich City (ANG),1,1,0,1,0,1,1,0
13,-,Reading FC (ANG),1,1,0,1,0,1,1,0
14,15,FC Arsenal (ANG),1,1,0,1,0,0,0,0
15,-,Stoke City (ANG),1,1,0,1,0,0,0,0
16,17,Aston Villa (ANG),0,1,0,0,1,1,3,-2
17,18,Southampton (ANG),0,1,0,0,1,0,2,-2
18,-,Wigan Athletic (ANG),0,1,0,0,1,0,2,-2
19,20,Queens Park Rangers (ANG),0,1,0,0,1,0,5,-5
