,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,43,17,14,1,2,46,7,+39
1,2,VfL Wolfsbourg,43,17,13,4,0,38,13,+25
2,3,Borussia Mönchengladbach,39,17,12,3,2,32,14,+18
3,4,Bayer Leverkusen,36,17,10,6,1,39,15,+24
4,5,Schalke 04,35,17,10,5,2,26,14,+12
5,6,Eintracht Francfort,32,17,9,5,3,36,26,+10
6,7,FC Augsburg,31,17,9,4,4,28,21,+7
7,8,Borussia Dortmund,30,17,9,3,5,26,15,+11
8,9,TSG 1899 Hoffenheim,30,17,9,3,5,31,26,+5
9,10,Werder Brême,28,17,8,4,5,25,24,+1
10,11,1. FSV Mayence 05,24,17,6,6,5,27,19,+8
11,12,Hambourg SV,23,17,6,5,6,16,18,-2
12,13,Hanovre 96,22,17,6,4,7,21,25,-4
13,14,Hertha Berlin,22,17,6,4,7,17,22,-5
14,15,FC Cologne,21,17,4,9,4,18,17,+1
15,16,SC Fribourg,21,17,5,6,6,21,22,-1
16,17,VfB Stuttgart,19,17,5,4,8,18,28,-10
17,18,SC Paderborn 07,18,17,4,6,7,21,31,-10
