,0,1,2,3,4,5,6,7,8,9
0,1,Real Madrid,33,13,10,3,0,34,13,+21
1,2,FC Séville,31,12,10,1,1,24,11,+13
2,3,Athletic Bilbao,30,13,9,3,1,24,13,+11
3,4,FC Barcelone,27,12,8,3,1,34,9,+25
4,5,Atlético Madrid,26,12,8,2,2,26,11,+15
5,6,Eibar SD,26,13,8,2,3,22,13,+9
6,7,Celta Vigo,25,13,8,1,4,25,22,+3
7,8,Villarreal CF,24,13,7,3,3,23,12,+11
8,9,Real Sociedad,24,13,7,3,3,21,17,+4
9,10,Las Palmas UD,23,13,6,5,2,21,12,+9
10,11,Espanyol Barcelone,20,13,5,5,3,21,15,+6
11,12,Málaga CF,20,12,6,2,4,20,17,+3
12,13,Betis Séville,18,13,4,6,3,14,15,-1
13,14,Valence CF,17,12,5,2,5,18,22,-4
14,15,Deportivo La Corogne,16,12,4,4,4,17,13,+4
15,16,Grenade CF,16,12,4,4,4,14,13,+1
16,17,Deportivo Alavés,15,12,3,6,3,11,17,-6
17,18,Sporting Gijon,11,12,3,2,7,17,29,-12
18,19,CD Leganés,10,12,2,4,6,11,17,-6
19,20,Osasuna Pampelune,4,13,0,4,9,13,30,-17
