,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,44,17,14,2,1,46,8,+38
1,2,Borussia Dortmund,33,16,10,3,3,35,19,+16
2,3,Bayer Leverkusen,28,17,9,1,7,25,19,+6
3,4,Schalke 04,26,17,7,5,5,26,27,-1
4,5,VfL Wolfsbourg,24,17,7,3,7,26,28,-2
5,6,FC Augsburg,22,17,6,4,7,20,25,-5
6,7,Hertha Berlin,20,17,5,5,7,20,24,-4
7,8,1. FSV Mayence 05,20,17,6,2,9,24,37,-13
8,9,Borussia Mönchengladbach,19,16,5,4,7,20,23,-3
9,10,TSG 1899 Hoffenheim,17,17,4,5,8,29,39,-10
10,11,Eintracht Francfort,16,16,4,4,8,17,31,-14
11,12,Werder Brême,15,16,4,3,9,20,34,-14
12,13,SC Fribourg,14,16,3,5,8,16,28,-12
13,14,VfB Stuttgart,13,16,3,4,9,21,33,-12
14,15,Hanovre 96,13,17,4,1,12,19,34,-15
15,16,FC Nuremberg,12,16,2,6,8,20,34,-14
16,17,Hambourg SV,9,16,2,3,11,25,38,-13
17,18,Eintracht Braunschweig,7,16,1,4,11,10,33,-23
