,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,43,15,14,1,0,54,10,+44
1,2,FC Séville,39,15,13,0,2,33,14,+19
2,3,Real Madrid,37,15,12,1,2,56,14,+42
3,4,Villarreal CF,35,15,11,2,2,22,8,+14
4,5,Atlético Madrid,33,14,10,3,1,21,6,+15
5,6,Athletic Bilbao,27,14,8,3,3,28,13,+15
6,7,Celta Vigo,25,15,7,4,4,24,22,+2
7,8,Eibar SD,24,15,7,3,5,21,17,+4
8,9,Getafe CF,22,15,6,4,5,18,11,+7
9,10,Málaga CF,22,14,6,4,4,17,10,+7
10,11,Espanyol Barcelone,22,14,6,4,4,13,21,-8
11,12,Las Palmas UD,21,15,6,3,6,18,15,+3
12,13,Real Sociedad,20,14,5,5,4,18,15,+3
13,14,Valence CF,19,14,4,7,3,19,17,+2
14,15,Rayo Vallecano,19,15,5,4,6,20,24,-4
15,16,Levante UD,18,15,5,3,7,17,22,-5
16,17,Deportivo La Corogne,17,14,3,8,3,22,18,+4
17,18,Betis Séville,15,14,3,6,5,13,19,-6
18,19,Grenade CF,15,14,4,3,7,16,23,-7
19,20,Sporting Gijon,13,14,3,4,7,20,25,-5
