,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,9,3,3,0,0,8,2,+6
1,2,Atlético Madrid,9,3,3,0,0,7,2,+5
2,3,Villarreal CF,7,3,2,1,0,6,2,+4
3,4,Grenade CF,5,3,1,2,0,3,2,+1
4,5,Real Madrid,4,2,1,1,0,3,2,+1
5,-,Espanyol Barcelone,4,2,1,1,0,3,2,+1
6,7,Levante UD,4,3,1,1,1,4,10,-6
7,8,Celta Vigo,3,2,1,0,1,4,4,0
8,9,Athletic Bilbao,3,3,1,0,2,5,7,-2
9,10,Real Sociedad,2,2,0,2,0,1,1,0
10,11,Málaga CF,2,3,0,2,1,2,3,-1
11,12,Betis Séville,1,2,0,1,1,1,2,-1
12,-,Real Valladolid,1,2,0,1,1,1,2,-1
13,14,UD Almería,1,2,0,1,1,4,6,-2
14,15,FC Séville,1,3,0,1,2,3,6,-3
15,16,Elche CF,1,3,0,1,2,3,7,-4
16,17,Osasuna Pampelune,0,2,0,0,2,1,4,-3
17,18,Valence CF,0,2,0,0,2,2,6,-4
18,19,Getafe CF,0,3,0,0,3,1,7,-6
19,20,Rayo Vallecano,0,2,0,0,2,0,10,-10
