,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,51,17,17,0,0,43,9,+34
1,2,AS Rome,48,18,15,3,0,44,8,+36
2,3,SSC Naples,37,17,11,4,2,35,14,+21
3,4,Atalanta Bergame,33,18,10,3,5,26,21,+5
4,5,Torino FC,32,18,9,5,4,30,19,+11
5,6,Lazio Rome,32,17,9,5,3,28,18,+10
6,7,Hellas Vérone,32,18,10,2,6,33,26,+7
7,8,Milan AC,31,17,9,4,4,25,16,+9
8,9,Fiorentina,30,17,9,3,5,31,23,+8
9,10,Inter Milan,30,18,7,9,2,23,17,+6
10,11,Parme FC,28,17,7,7,3,23,18,+5
11,12,Cagliari,28,18,8,4,6,24,26,-2
12,13,Udinese,27,17,8,3,6,19,18,+1
13,14,Sampdoria Gênes,26,18,7,5,6,26,24,+2
14,15,Genoa CFC,25,17,7,4,6,21,19,+2
15,16,Calcio Catane,21,17,5,6,6,19,23,-4
16,17,Chievo Vérone,17,17,5,2,10,17,20,-3
17,18,AS Livourne Calcio,17,18,4,5,9,23,32,-9
18,19,Bologne FC,17,18,3,8,7,14,25,-11
19,20,US Sassuolo Calcio,14,18,4,2,12,19,37,-18
