,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,34,15,10,4,1,28,13,+15
1,2,AS Monaco,29,15,8,5,2,24,14,+10
2,3,Toulouse FC,24,15,7,3,5,20,19,+1
3,4,Olympique Lyonnais,23,15,7,2,6,21,24,-3
4,5,Olympique de Marseille,21,15,5,6,4,17,15,+2
5,6,Lille OSC,21,15,5,6,4,14,13,+1
6,7,Reims,21,16,5,6,5,17,20,-3
7,8,AS Saint-Etienne,18,15,5,3,7,11,14,-3
8,9,FC Nantes Atlantique  ,16,15,4,4,7,11,18,-7
9,10,Stade Rennais,15,15,4,3,8,16,18,-2
10,11,Montpellier Herault SC,14,15,2,8,5,17,23,-6
11,12,Girondins de Bordeaux,13,14,2,7,5,14,19,-5
12,13,En Avant Guingamp,13,14,3,4,7,11,17,-6
13,14,Evian Thonon Gaillard,13,15,3,4,8,10,24,-14
14,15,Valenciennes,11,15,3,2,10,13,29,-16
15,16,Lorient,10,15,3,1,11,14,25,-11
16,17,Bastia SC,9,15,1,6,8,14,29,-15
17,18,OGC Nice,9,15,2,3,10,7,22,-15
18,19,Ajaccio AC,8,15,1,5,9,11,30,-19
19,20,Sochaux-Montbélliard,3,16,0,3,13,12,40,-28
