,0,1,2,3,4,5,6,7,8,9
0,1,SSC Naples,19,7,6,1,0,17,6,+11
1,2,Lazio Rome,18,6,6,0,0,17,6,+11
2,3,AS Rome,16,6,5,1,0,13,3,+10
3,4,Inter Milan,14,6,4,2,0,10,4,+6
4,5,Juventus Turin,13,5,4,1,0,17,7,+10
5,6,Milan AC,9,6,3,0,3,12,10,+2
6,7,Bologne FC,9,6,3,0,3,4,4,0
7,8,Torino FC,9,7,2,3,2,8,13,-5
8,9,Sampdoria Gênes,8,6,2,2,2,8,10,-2
9,10,Chievo Vérone,8,6,2,2,2,6,9,-3
10,11,Fiorentina,6,6,2,0,4,10,8,+2
11,12,US Sassuolo Calcio,6,6,2,0,4,5,14,-9
12,13,Genoa CFC,5,6,1,2,3,3,5,-2
13,14,Crotone,4,6,1,1,4,5,15,-10
14,15,Udinese,3,6,1,0,5,6,13,-7
15,16,Cagliari,3,6,1,0,5,4,13,-9
16,17,Atalanta Bergame,2,5,0,2,3,5,10,-5
17,18,Hellas Vérone,2,6,0,2,4,5,13,-8
18,19,SPAL Ferrara,2,6,0,2,4,3,11,-8
19,20,Benevento Calcio,0,6,0,0,6,3,15,-12
