,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),31,11,10,1,0,39,8,+31
1,2,Manchester United (ANG),26,11,8,2,1,24,5,+19
2,3,FC Arsenal (ANG),26,11,8,2,1,27,12,+15
3,4,Chelsea (ANG),25,11,8,1,2,21,7,+14
4,5,FC Liverpool (ANG),23,11,6,5,0,21,4,+17
5,6,Tottenham Hotspur (ANG),22,11,6,4,1,22,9,+13
6,7,Everton (ANG),19,11,6,1,4,17,15,+2
7,8,Leicester City (ANG),17,11,5,2,4,16,14,+2
8,9,Burnley FC (ANG),17,11,5,2,4,8,8,0
9,10,Huddersfield Town (ANG),16,11,4,4,3,10,12,-2
10,11,Brighton & Hove Albion FC (ANG),15,11,3,6,2,12,14,-2
11,12,West Ham United (ANG),14,10,4,2,4,12,15,-3
12,13,Stoke City (ANG),14,11,4,2,5,13,20,-7
13,14,Southampton (ANG),13,12,3,4,5,14,17,-3
14,15,Crystal Palace (ANG),13,11,3,4,4,14,18,-4
15,16,Bournemouth (ANG),12,11,3,3,5,14,17,-3
16,17,Watford (ANG),12,11,3,3,5,14,23,-9
17,18,Newcastle United (ANG),11,11,3,2,6,9,13,-4
18,19,West Bromwich Albion (ANG),10,11,1,7,3,10,15,-5
19,20,Swansea City (GAL),8,11,2,2,7,6,17,-11
