,0,1,2,3,4,5,6,7,8,9
0,1,Leicester City (ANG),66,31,19,9,3,54,31,+23
1,2,Tottenham Hotspur (ANG),61,31,17,10,4,56,24,+32
2,3,FC Arsenal (ANG),58,31,17,7,7,50,30,+20
3,4,West Ham United (ANG),53,31,14,11,6,50,36,+14
4,5,Manchester United (ANG),53,31,15,8,8,40,27,+13
5,6,Manchester City (ANG),52,31,15,7,9,53,33,+20
6,7,FC Liverpool (ANG),48,31,13,9,9,50,41,+9
7,8,Southampton (ANG),47,31,13,8,10,41,32,+9
8,9,Stoke City (ANG),46,31,13,7,11,34,37,-3
9,10,Chelsea (ANG),42,31,10,12,9,46,42,+4
10,11,West Bromwich Albion (ANG),39,31,10,9,12,30,39,-9
11,12,Everton (ANG),38,31,9,11,11,51,48,+3
12,13,Bournemouth (ANG),38,31,10,8,13,38,50,-12
13,14,Watford (ANG),37,31,10,7,14,31,35,-4
14,15,Swansea City (GAL),36,31,9,9,13,31,40,-9
15,16,Crystal Palace (ANG),33,31,9,6,16,32,42,-10
16,17,Sunderland (ANG),29,31,7,8,16,39,55,-16
17,18,Norwich City (ANG),28,31,7,7,17,32,54,-22
18,19,Newcastle United (ANG),26,31,6,8,17,30,56,-26
19,20,Aston Villa (ANG),16,31,3,7,21,22,58,-36
