,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,21,7,7,0,0,23,2,+21
1,2,FC Séville,16,7,5,1,1,9,3,+6
2,3,Valence CF,15,7,4,3,0,15,7,+8
3,4,Atlético Madrid,15,7,4,3,0,12,4,+8
4,5,Real Madrid,14,7,4,2,1,13,6,+7
5,6,Betis Séville,13,7,4,1,2,14,11,+3
6,7,CD Leganés,11,7,3,2,2,5,3,+2
7,8,Real Sociedad,10,7,3,1,3,17,17,0
8,9,Villarreal CF,10,7,3,1,3,9,9,0
9,10,Levante UD,9,7,2,3,2,8,10,-2
10,11,Celta Vigo,8,7,2,2,3,13,11,+2
11,12,Getafe CF,8,7,2,2,3,9,7,+2
12,13,Athletic Bilbao,8,7,2,2,3,9,9,0
13,14,Espanyol Barcelone,8,7,2,2,3,7,11,-4
14,15,Deportivo La Corogne,7,7,2,1,4,9,16,-7
15,16,Girona FC,6,7,1,3,3,6,11,-5
16,17,Las Palmas UD,6,7,2,0,5,5,13,-8
17,18,Eibar SD,6,7,2,0,5,3,17,-14
18,19,Deportivo Alavés,3,7,1,0,6,3,10,-7
19,20,Málaga CF,1,7,0,1,6,4,16,-12
