,0,1,2,3,4,5,6,7,8,9
0,1,Atlético Madrid,41,16,13,2,1,39,10,+29
1,2,FC Barcelone,39,15,13,0,2,52,9,+43
2,3,Valence CF,38,15,12,2,1,31,8,+23
3,4,Real Madrid,37,14,12,1,1,47,9,+38
4,5,FC Séville,37,15,11,4,0,30,7,+23
5,6,Villarreal CF,30,15,10,0,5,26,15,+11
6,7,Málaga CF,28,15,8,4,3,20,12,+8
7,8,Real Sociedad,27,15,8,3,4,24,16,+8
8,9,Espanyol Barcelone,26,15,7,5,3,20,12,+8
9,10,Athletic Bilbao,22,15,6,4,5,18,18,0
10,11,Getafe CF,21,15,6,3,6,13,17,-4
11,12,Celta Vigo,19,14,5,4,5,17,14,+3
12,13,Rayo Vallecano,19,15,6,1,8,19,21,-2
13,14,Levante UD,18,15,5,3,7,15,26,-11
14,15,Grenade CF,17,15,3,8,4,9,14,-5
15,16,Deportivo La Corogne,17,16,4,5,7,18,27,-9
16,17,Eibar SD,15,15,4,3,8,16,23,-7
17,18,Elche CF,15,16,4,3,9,12,28,-16
18,19,Córdoba CF,9,15,1,6,8,11,20,-9
19,20,UD Almería,9,14,1,6,7,10,21,-11
