,0,1,2,3,4,5,6,7,8,9
0,1,Olympique de Marseille,31,14,10,1,3,30,13,+17
1,2,Paris SG,30,14,8,6,0,28,10,+18
2,3,Olympique Lyonnais,27,14,8,3,3,27,11,+16
3,4,FC Nantes Atlantique,24,14,6,6,2,13,9,+4
4,5,Girondins de Bordeaux,24,14,7,3,4,21,18,+3
5,6,AS Saint-Etienne,23,14,6,5,3,13,12,+1
6,7,Stade Rennais,22,14,6,4,4,16,14,+2
7,8,AS Monaco,20,14,5,5,4,17,16,+1
8,9,Montpellier Herault SC,20,14,6,2,6,13,13,0
9,10,Lille OSC,19,14,5,4,5,10,12,-2
10,11,Reims,19,14,5,4,5,14,21,-7
11,12,OGC Nice,18,14,5,3,6,17,19,-2
12,13,FC Metz,18,14,5,3,6,15,18,-3
13,14,Toulouse FC,17,14,5,2,7,17,19,-2
14,15,Bastia SC,14,14,3,5,6,11,17,-6
15,16,SM Caen,13,14,3,4,7,17,19,-2
16,17,Lorient,13,14,4,1,9,11,17,-6
17,18,Evian Thonon Gaillard,13,14,4,1,9,12,23,-11
18,19,En Avant Guingamp,12,14,4,0,10,10,25,-15
19,20,Lens,11,14,3,2,9,12,18,-6
