,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,36,12,12,0,0,37,6,+31
1,2,Borussia Mönchengladbach,26,12,8,2,2,27,12,+15
2,3,Borussia Dortmund,25,12,8,1,3,31,12,+19
3,4,VfL Wolfsbourg,25,11,8,1,2,24,10,+14
4,5,Bayer Leverkusen,25,12,8,1,3,26,14,+12
5,6,Schalke 04,23,11,7,2,2,22,13,+9
6,7,Hanovre 96,21,11,6,3,2,20,16,+4
7,8,FC Augsburg,20,11,6,2,3,19,15,+4
8,9,1. FSV Mayence 05,20,11,6,2,3,16,12,+4
9,10,TSG 1899 Hoffenheim,17,12,4,5,3,33,25,+8
10,11,Hertha Berlin,17,12,5,2,5,16,13,+3
11,12,Werder Brême,16,12,4,4,4,13,24,-11
12,13,Eintracht Francfort,14,12,3,5,4,16,15,+1
13,14,FC Nuremberg,11,11,2,5,4,11,17,-6
14,15,Eintracht Braunschweig,11,12,3,2,7,11,19,-8
15,16,Hambourg SV,10,11,3,1,7,16,23,-7
16,17,SC Fribourg,10,11,2,4,5,13,22,-9
17,18,VfB Stuttgart,9,11,2,3,6,17,20,-3
