,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,26,12,8,2,2,29,10,+19
1,2,Olympique Lyonnais,26,13,8,2,3,31,15,+16
2,3,Olympique de Marseille,24,12,7,3,2,22,15,+7
3,4,AS Monaco,18,11,5,3,3,20,12,+8
4,5,FC Nantes Atlantique,18,13,5,3,5,15,17,-2
5,6,Stade Rennais,15,12,4,3,5,17,18,-1
6,7,Girondins de Bordeaux,15,13,4,3,6,14,18,-4
7,8,Montpellier Herault SC,14,11,3,5,3,8,10,-2
8,9,En Avant Guingamp,13,12,4,1,7,11,20,-9
9,10,SCO Angers,12,13,2,6,5,13,16,-3
10,11,OGC Nice,12,11,3,3,5,10,17,-7
11,12,SM Caen,10,11,3,1,7,7,16,-9
12,13,Lille OSC,10,12,3,1,8,8,20,-12
13,14,AS Saint-Etienne,10,12,3,1,8,7,20,-13
14,15,RC Strasbourg Alsace,9,12,2,3,7,10,24,-14
15,16,Amiens SC,8,12,2,2,8,5,14,-9
16,17,FC Metz,8,12,2,2,8,11,23,-12
17,18,Toulouse FC,8,13,2,2,9,11,24,-13
18,19,ESTAC Troyes,7,11,2,1,8,11,21,-10
19,20,Dijon FCO,6,12,1,3,8,12,31,-19
