,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,29,11,9,2,0,21,3,+18
1,2,AS Monaco,19,10,5,4,1,17,14,+3
2,3,Stade Rennais,17,10,4,5,1,15,9,+6
3,4,OGC Nice,16,10,4,4,2,18,13,+5
4,5,SCO Angers,16,9,5,1,3,11,7,+4
5,6,SM Caen,14,9,4,2,3,12,9,+3
6,7,Olympique de Marseille,14,9,4,2,3,9,8,+1
7,8,FC Nantes Atlantique,12,10,3,3,4,7,9,-2
8,9,Olympique Lyonnais,12,10,3,3,4,11,15,-4
9,10,Ajaccio Gazélec,11,10,3,2,5,8,12,-4
10,11,Lille OSC,10,10,1,7,2,6,8,-2
11,12,Lorient,10,9,2,4,3,12,17,-5
12,13,AS Saint-Etienne,9,9,3,0,6,6,13,-7
13,14,Reims,8,9,2,2,5,7,14,-7
14,15,Montpellier Herault SC,7,9,1,4,4,8,11,-3
15,16,En Avant Guingamp,7,10,2,1,7,4,15,-11
16,17,Toulouse FC,6,10,1,3,6,8,21,-13
17,18,Girondins de Bordeaux,5,9,0,5,4,9,18,-9
18,19,Bastia SC,4,9,0,4,5,5,14,-9
19,20,ESTAC Troyes,2,8,0,2,6,4,21,-17
