,0,1,2,3,4,5,6,7,8,9
0,1,Borussia Dortmund,12,4,4,0,0,15,3,+12
1,2,Bayern Munich,12,4,4,0,0,12,2,+10
2,3,VfL Wolfsbourg,8,4,2,2,0,6,2,+4
3,4,Eintracht Francfort,7,4,2,1,1,12,6,+6
4,5,Schalke 04,7,4,2,1,1,6,5,+1
5,6,Werder Brême,7,4,2,1,1,6,6,0
6,7,Hertha Berlin,7,4,2,1,1,5,5,0
7,8,FC Cologne,7,4,2,1,1,8,9,-1
8,9,FC Ingolstadt 04,7,4,2,1,1,2,4,-2
9,10,1. FSV Mayence 05,6,4,2,0,2,6,4,+2
10,11,Darmstadt 98,6,4,1,3,0,4,3,+1
11,12,Hambourg SV,6,4,2,0,2,7,9,-2
12,13,Bayer Leverkusen,6,4,2,0,2,3,5,-2
13,14,FC Augsburg,1,4,0,1,3,2,5,-3
14,15,TSG 1899 Hoffenheim,1,4,0,1,3,3,7,-4
15,16,Hanovre 96,1,4,0,1,3,4,10,-6
16,17,VfB Stuttgart,0,4,0,0,4,5,12,-7
17,18,Borussia Mönchengladbach,0,4,0,0,4,2,11,-9
