,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,21,7,7,0,0,26,5,+21
1,2,AS Monaco,16,6,5,1,0,21,4,+17
2,3,Olympique Lyonnais,15,7,4,3,0,17,9,+8
3,4,FC Nantes Atlantique,13,6,4,1,1,6,3,+3
4,5,SM Caen,13,7,4,1,2,6,5,+1
5,6,En Avant Guingamp,12,7,3,3,1,8,6,+2
6,7,Olympique de Marseille,11,6,3,2,1,14,6,+8
7,8,Girondins de Bordeaux,11,6,3,2,1,9,6,+3
8,9,Toulouse FC,11,6,3,2,1,5,3,+2
9,10,AS Saint-Etienne,11,7,3,2,2,10,10,0
10,11,OGC Nice,10,7,3,1,3,13,10,+3
11,12,Amiens SC,10,6,3,1,2,8,5,+3
12,13,Dijon FCO,10,7,3,1,3,9,10,-1
13,14,Montpellier Herault SC,9,7,2,3,2,5,4,+1
14,15,RC Strasbourg Alsace,8,6,2,2,2,11,9,+2
15,16,Lille OSC,8,7,2,2,3,8,10,-2
16,17,ESTAC Troyes,8,7,2,2,3,6,9,-3
17,18,Stade Rennais,7,6,2,1,3,5,6,-1
18,19,SCO Angers,3,6,0,3,3,6,13,-7
19,20,FC Metz,0,6,0,0,6,3,15,-12
