,0,1,2,3,4,5,6,7,8,9
0,1,Manchester City (ANG),72,27,23,3,1,79,20,+59
1,2,Manchester United (ANG),56,27,17,5,5,51,19,+32
2,3,FC Liverpool (ANG),54,27,15,9,3,61,31,+30
3,4,Chelsea (ANG),53,27,16,5,6,49,23,+26
4,5,Tottenham Hotspur (ANG),52,27,15,7,5,52,24,+28
5,6,FC Arsenal (ANG),45,27,13,6,8,51,36,+15
6,7,Burnley FC (ANG),36,27,9,9,9,21,24,-3
7,8,Leicester City (ANG),35,27,9,8,10,39,40,-1
8,9,Everton (ANG),34,27,9,7,11,32,46,-14
9,10,Bournemouth (ANG),31,27,8,7,12,31,41,-10
10,11,Watford (ANG),30,27,8,6,13,37,47,-10
11,12,West Ham United (ANG),30,27,7,9,11,34,46,-12
12,13,Newcastle United (ANG),28,27,7,7,13,25,36,-11
13,14,Brighton & Hove Albion FC (ANG),28,27,6,10,11,22,36,-14
14,15,Crystal Palace (ANG),27,27,6,9,12,25,42,-17
15,16,Swansea City (GAL),27,27,7,6,14,20,37,-17
16,17,Huddersfield Town (ANG),27,27,7,6,14,23,47,-24
17,18,Southampton (ANG),26,27,5,11,11,28,40,-12
18,19,Stoke City (ANG),25,27,6,7,14,27,53,-26
19,20,West Bromwich Albion (ANG),20,27,3,11,13,21,40,-19
