,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,10,4,3,1,0,10,2,+8
1,2,Olympique de Marseille,10,5,3,1,1,11,11,0
2,3,FC Nantes Atlantique,10,5,3,1,1,5,5,0
3,4,SCO Angers,9,5,2,3,0,8,4,+4
4,5,AS Monaco,9,5,3,0,2,11,8,+3
5,6,ESTAC Troyes,7,4,2,1,1,6,5,+1
6,7,SM Caen,6,4,2,0,2,3,2,+1
7,8,AS Saint-Etienne,6,4,2,0,2,3,5,-2
8,9,Girondins de Bordeaux,6,5,1,3,1,8,11,-3
9,10,Stade Rennais,5,5,1,2,2,8,9,-1
10,11,Olympique Lyonnais,5,4,1,2,1,5,6,-1
11,12,Montpellier Herault SC,4,4,1,1,2,3,4,-1
12,13,En Avant Guingamp,3,4,1,0,3,5,8,-3
13,14,FC Metz,3,5,1,0,4,2,7,-5
14,15,OGC Nice,3,4,1,0,3,1,6,-5
15,16,Amiens SC,3,5,1,0,4,1,7,-6
16,17,Dijon FCO,2,4,0,2,2,6,10,-4
17,18,Toulouse FC,2,5,0,2,3,5,12,-7
18,19,RC Strasbourg Alsace,2,5,0,2,3,2,11,-9
19,20,Lille OSC,1,4,0,1,3,1,8,-7
