,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,6,2,2,0,0,9,2,+7
1,2,Borussia Dortmund,6,2,2,0,0,5,1,+4
2,3,Eintracht Francfort,6,2,2,0,0,5,3,+2
3,4,SC Fribourg,4,2,1,1,0,6,4,+2
4,5,Hanovre 96,4,2,1,1,0,5,4,+1
5,6,Schalke 04,3,1,1,0,0,3,1,+2
6,7,Werder Brême,3,1,1,0,0,2,0,+2
7,-,Bayer Leverkusen,3,1,1,0,0,2,0,+2
8,9,Borussia Mönchengladbach,3,2,1,0,1,4,4,0
9,10,FC Nuremberg,1,1,0,1,0,1,1,0
10,11,Fortuna Düsseldorf,1,1,0,1,0,0,0,0
11,12,VfB Stuttgart,1,2,0,1,1,0,1,-1
12,13,FC Augsburg,1,2,0,1,1,0,2,-2
13,14,Hambourg SV,0,1,0,0,1,0,1,-1
14,-,1. FSV Mayence 05,0,1,0,0,1,0,1,-1
15,16,VfL Wolfsbourg,0,1,0,0,1,0,4,-4
16,-,TSG 1899 Hoffenheim,0,1,0,0,1,0,4,-4
17,18,SpVgg Greuther Fürth,0,2,0,0,2,0,5,-5
