,0,1,2,3,4,5,6,7,8,9
0,1,FC Barcelone,42,18,13,3,2,43,16,+27
1,2,Atlético Madrid,41,18,13,2,3,25,8,+17
2,3,Real Madrid,37,18,11,4,3,47,18,+29
3,4,Villarreal CF,36,18,11,3,4,24,16,+8
4,5,Celta Vigo,31,18,9,4,5,28,25,+3
5,6,Athletic Bilbao,28,18,8,4,6,27,20,+7
6,7,Deportivo La Corogne,27,18,6,9,3,26,18,+8
7,8,Eibar SD,27,18,7,6,5,25,19,+6
8,9,FC Séville,26,18,7,5,6,24,21,+3
9,10,Valence CF,23,18,5,8,5,23,17,+6
10,11,Málaga CF,23,18,6,5,7,13,14,-1
11,12,Espanyol Barcelone,21,18,6,3,9,16,28,-12
12,13,Getafe CF,20,18,5,5,8,20,27,-7
13,14,Betis Séville,20,18,5,5,8,13,27,-14
14,15,Real Sociedad,17,18,4,5,9,20,27,-7
15,16,Las Palmas UD,17,18,4,5,9,18,26,-8
16,17,Grenade CF,17,18,4,5,9,20,32,-12
17,18,Sporting Gijon,15,18,4,3,11,17,30,-13
18,19,Rayo Vallecano,15,18,4,3,11,20,41,-21
19,20,Levante UD,11,18,2,5,11,12,31,-19
