,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,9,3,3,0,0,11,2,+9
1,2,Olympique Lyonnais,7,3,2,1,0,9,4,+5
2,3,AS Saint-Etienne,7,3,2,1,0,5,1,+4
3,4,AS Monaco,6,2,2,0,0,9,3,+6
4,5,OGC Nice,6,3,2,0,1,7,2,+5
5,6,Girondins de Bordeaux,6,2,2,0,0,4,1,+3
6,7,Toulouse FC,6,2,2,0,0,4,2,+2
7,8,SM Caen,6,3,2,0,1,3,2,+1
8,9,Olympique de Marseille,4,3,1,1,1,5,4,+1
9,10,Lille OSC,4,3,1,1,1,3,2,+1
10,11,Montpellier Herault SC,4,3,1,1,1,2,2,0
11,12,RC Strasbourg Alsace,3,2,1,0,1,3,1,+2
12,13,Amiens SC,3,2,1,0,1,3,2,+1
13,14,En Avant Guingamp,3,2,1,0,1,2,3,-1
14,15,Dijon FCO,3,2,1,0,1,3,5,-2
15,16,SCO Angers,2,2,0,2,0,3,3,0
16,17,ESTAC Troyes,2,3,0,2,1,1,2,-1
17,18,Stade Rennais,1,2,0,1,1,3,4,-1
18,19,FC Nantes Atlantique,1,2,0,1,1,0,1,-1
19,20,FC Metz,0,3,0,0,3,2,9,-7
