,0,1,2,3,4,5,6,7,8,9
0,1,Bayern Munich,33,13,10,3,0,32,3,+29
1,2,VfL Wolfsbourg,26,13,8,2,3,25,12,+13
2,3,Bayer Leverkusen,23,13,6,5,2,25,17,+8
3,4,FC Augsburg,21,13,7,0,6,18,13,+5
4,5,Borussia Mönchengladbach,20,13,5,5,3,16,10,+6
5,6,Schalke 04,20,13,6,2,5,21,18,+3
6,7,TSG 1899 Hoffenheim,20,13,5,5,3,21,21,0
7,8,Hanovre 96,19,13,6,1,6,13,18,-5
8,9,Eintracht Francfort,18,13,5,3,5,22,24,-2
9,10,1. FSV Mayence 05,16,13,3,7,3,16,18,-2
10,11,SC Paderborn 07,16,13,4,4,5,18,22,-4
11,12,FC Cologne,15,13,4,3,6,13,18,-5
12,13,Hertha Berlin,14,13,4,2,7,17,23,-6
13,14,Werder Brême,13,13,3,4,6,18,26,-8
14,15,SC Fribourg,12,13,2,6,5,14,20,-6
15,16,VfB Stuttgart,12,13,3,3,7,18,27,-9
16,17,Hambourg SV,12,13,3,3,7,7,17,-10
17,18,Borussia Dortmund,11,13,3,2,8,14,21,-7
