,0,1,2,3,4,5,6,7,8,9
0,1,Juventus Turin,19,8,6,1,1,12,6,+6
1,2,AS Rome,17,7,5,2,0,13,3,+10
2,3,SSC Naples,15,7,5,0,2,14,11,+3
3,4,Inter Milan,13,7,3,4,0,19,6,+13
4,5,Fiorentina,13,8,4,1,3,13,8,+5
5,6,Genoa CFC,8,8,2,2,4,8,9,-1
6,7,Chievo Vérone,8,8,2,2,4,3,8,-5
7,8,Milan AC,7,8,1,4,3,15,16,-1
8,9,US Sassuolo Calcio,7,8,1,4,3,9,14,-5
9,10,Parme FC,6,7,1,3,3,9,12,-3
10,11,Sampdoria Gênes,6,7,1,3,3,8,11,-3
11,12,Torino FC,6,7,1,3,3,9,13,-4
12,13,Bologne FC,5,7,1,2,4,7,14,-7
13,14,Hellas Vérone,4,7,1,1,5,12,18,-6
14,15,Udinese,4,8,1,1,6,7,13,-6
15,16,Lazio Rome,4,8,0,4,4,7,14,-7
16,17,AS Livourne Calcio,4,7,1,1,5,5,13,-8
17,18,Cagliari,3,7,0,3,4,4,11,-7
18,19,Atalanta Bergame,3,8,1,0,7,6,14,-8
19,20,Calcio Catane,0,8,0,0,8,5,21,-16
