,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,73,34,22,7,5,61,20,+41
1,2,Olympique de Marseille,64,34,19,7,8,38,32,+6
2,3,Olympique Lyonnais,60,34,17,9,8,55,36,+19
3,4,AS Saint-Etienne,58,34,15,13,6,56,28,+28
4,5,Lille OSC,57,34,15,12,7,53,35,+18
5,6,OGC Nice,57,34,16,9,9,51,41,+10
6,7,Lorient,50,34,13,11,10,53,52,+1
7,8,Montpellier Herault SC,48,34,14,6,14,51,45,+6
8,9,Girondins de Bordeaux,48,34,11,15,8,35,30,+5
9,10,Stade Rennais,45,34,13,6,15,46,49,-3
10,11,Toulouse FC,42,34,10,12,12,40,42,-2
11,12,Valenciennes,41,34,10,11,13,42,48,-6
12,13,Bastia SC,40,34,11,7,16,44,62,-18
13,14,Reims,38,34,9,11,14,31,38,-7
14,15,Ajaccio AC  ,38,34,9,13,12,37,46,-9
15,16,Nancy,35,34,8,11,15,33,49,-16
16,17,Evian Thonon Gaillard,34,34,8,10,16,39,50,-11
17,18,Sochaux-Montbélliard,34,34,8,10,16,37,55,-18
18,19,Brest,29,34,8,5,21,29,53,-24
19,20,ESTAC Troyes,28,34,5,13,16,39,59,-20
